ID	类型	重量	排序权重	物件ID	可丢弃	使用等级	全局产出上限	数值用类型	圣遗物类别	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	属性加成等级	基础转化经验	强化等级上限	$#VersionBegin	$#VersionEnd
63413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	10013	5,9,13,17,21	1680	17		
63414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	10013	5,9,13,17,21	1680	17		
63420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	10013	5,9,13,17,21	1680	17		
63421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	10013	5,9,13,17,21	1680	17		
63422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	10013	5,9,13,17,21	1680	17		
63423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	10013	5,9,13,17,21	1680	17		
63424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	10013	5,9,13,17,21	1680	17		
63430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	10013	5,9,13,17,21	1680	17		
63431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	10013	5,9,13,17,21	1680	17		
63432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	10013	5,9,13,17,21	1680	17		
63433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	10013	5,9,13,17,21	1680	17		
63434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	10013	5,9,13,17,21	1680	17		
63440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	10013	5,9,13,17,21	1680	17		
63441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	10013	5,9,13,17,21	1680	17		
63442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	10013	5,9,13,17,21	1680	17		
63443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	10013	5,9,13,17,21	1680	17		
63444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	10013	5,9,13,17,21	1680	17		
63450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	10013	5,9,13,17,21	1680	17		
63451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	10013	5,9,13,17,21	1680	17		
63452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	10013	5,9,13,17,21	1680	17		
63453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	10013	5,9,13,17,21	1680	17		
63454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	10013	5,9,13,17,21	1680	17		
71310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	14001	5,9,13,17,21	1260	13		
71311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	14001	5,9,13,17,21	1260	13		
71312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	14001	5,9,13,17,21	1260	13		
71313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	14001	5,9,13,17,21	1260	13		
71314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	14001	5,9,13,17,21	1260	13		
71320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	14001	5,9,13,17,21	1260	13		
71321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	14001	5,9,13,17,21	1260	13		
71322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	14001	5,9,13,17,21	1260	13		
71323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	14001	5,9,13,17,21	1260	13		
71324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	14001	5,9,13,17,21	1260	13		
71330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	14001	5,9,13,17,21	1260	13		
71331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	14001	5,9,13,17,21	1260	13		
71332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	14001	5,9,13,17,21	1260	13		
71333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	14001	5,9,13,17,21	1260	13		
71334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	14001	5,9,13,17,21	1260	13		
71340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	14001	5,9,13,17,21	1260	13		
71341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	14001	5,9,13,17,21	1260	13		
71342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	14001	5,9,13,17,21	1260	13		
71343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	14001	5,9,13,17,21	1260	13		
71344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	14001	5,9,13,17,21	1260	13		
71350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	14001	5,9,13,17,21	1260	13		
71351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	14001	5,9,13,17,21	1260	13		
71352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	14001	5,9,13,17,21	1260	13		
71353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	14001	5,9,13,17,21	1260	13		
71354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	14001	5,9,13,17,21	1260	13		
71410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	14001	5,9,13,17,21	1680	17		
71411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	14001	5,9,13,17,21	1680	17		
71412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	14001	5,9,13,17,21	1680	17		
71413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	14001	5,9,13,17,21	1680	17		
71414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	14001	5,9,13,17,21	1680	17		
71420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	14001	5,9,13,17,21	1680	17		
71421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	14001	5,9,13,17,21	1680	17		
71422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	14001	5,9,13,17,21	1680	17		
71423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	14001	5,9,13,17,21	1680	17		
71424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	14001	5,9,13,17,21	1680	17		
71430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	14001	5,9,13,17,21	1680	17		
71431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	14001	5,9,13,17,21	1680	17		
71432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	14001	5,9,13,17,21	1680	17		
71433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	14001	5,9,13,17,21	1680	17		
71434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	14001	5,9,13,17,21	1680	17		
71440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	14001	5,9,13,17,21	1680	17		
71441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	14001	5,9,13,17,21	1680	17		
71442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	14001	5,9,13,17,21	1680	17		
71443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	14001	5,9,13,17,21	1680	17		
71444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	14001	5,9,13,17,21	1680	17		
71450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	14001	5,9,13,17,21	1680	17		
71451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	14001	5,9,13,17,21	1680	17		
71452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	14001	5,9,13,17,21	1680	17		
71453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	14001	5,9,13,17,21	1680	17		
71454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	14001	5,9,13,17,21	1680	17		
71510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	14001	5,9,13,17,21	2100	21		
71511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	14001	5,9,13,17,21	2100	21		
71512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	14001	5,9,13,17,21	2100	21		
71513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	14001	5,9,13,17,21	2100	21		
71514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	14001	5,9,13,17,21	2100	21		
71520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	14001	5,9,13,17,21	2100	21		
71521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	14001	5,9,13,17,21	2100	21		
71522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	14001	5,9,13,17,21	2100	21		
71523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	14001	5,9,13,17,21	2100	21		
71524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	14001	5,9,13,17,21	2100	21		
71530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	14001	5,9,13,17,21	2100	21		
71531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	14001	5,9,13,17,21	2100	21		
71532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	14001	5,9,13,17,21	2100	21		
71533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	14001	5,9,13,17,21	2100	21		
71534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	14001	5,9,13,17,21	2100	21		
71540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	14001	5,9,13,17,21	2100	21		
71541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	14001	5,9,13,17,21	2100	21		
71542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	14001	5,9,13,17,21	2100	21		
71543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	14001	5,9,13,17,21	2100	21		
71544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	14001	5,9,13,17,21	2100	21		
71550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	14001	5,9,13,17,21	2100	21		
71551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	14001	5,9,13,17,21	2100	21		
71552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	14001	5,9,13,17,21	2100	21		
71553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	14001	5,9,13,17,21	2100	21		
71554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	14001	5,9,13,17,21	2100	21		
72310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	14002	5,9,13,17,21	1260	13		
72311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	14002	5,9,13,17,21	1260	13		
72312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	14002	5,9,13,17,21	1260	13		
72313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	14002	5,9,13,17,21	1260	13		
72314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	14002	5,9,13,17,21	1260	13		
72320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	14002	5,9,13,17,21	1260	13		
72321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	14002	5,9,13,17,21	1260	13		
72322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	14002	5,9,13,17,21	1260	13		
72323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	14002	5,9,13,17,21	1260	13		
72324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	14002	5,9,13,17,21	1260	13		
72330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	14002	5,9,13,17,21	1260	13		
72331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	14002	5,9,13,17,21	1260	13		
72332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	14002	5,9,13,17,21	1260	13		
72333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	14002	5,9,13,17,21	1260	13		
72334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	14002	5,9,13,17,21	1260	13		
72340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	14002	5,9,13,17,21	1260	13		
72341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	14002	5,9,13,17,21	1260	13		
72342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	14002	5,9,13,17,21	1260	13		
72343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	14002	5,9,13,17,21	1260	13		
72344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	14002	5,9,13,17,21	1260	13		
72350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	14002	5,9,13,17,21	1260	13		
72351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	14002	5,9,13,17,21	1260	13		
72352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	14002	5,9,13,17,21	1260	13		
72353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	14002	5,9,13,17,21	1260	13		
72354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	14002	5,9,13,17,21	1260	13		
72410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	14002	5,9,13,17,21	1680	17		
72411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	14002	5,9,13,17,21	1680	17		
72412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	14002	5,9,13,17,21	1680	17		
72413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	14002	5,9,13,17,21	1680	17		
72414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	14002	5,9,13,17,21	1680	17		
72420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	14002	5,9,13,17,21	1680	17		
72421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	14002	5,9,13,17,21	1680	17		
72422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	14002	5,9,13,17,21	1680	17		
72423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	14002	5,9,13,17,21	1680	17		
72424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	14002	5,9,13,17,21	1680	17		
72430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	14002	5,9,13,17,21	1680	17		
72431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	14002	5,9,13,17,21	1680	17		
72432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	14002	5,9,13,17,21	1680	17		
72433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	14002	5,9,13,17,21	1680	17		
72434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	14002	5,9,13,17,21	1680	17		
72440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	14002	5,9,13,17,21	1680	17		
72441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	14002	5,9,13,17,21	1680	17		
72442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	14002	5,9,13,17,21	1680	17		
72443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	14002	5,9,13,17,21	1680	17		
72444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	14002	5,9,13,17,21	1680	17		
72450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	14002	5,9,13,17,21	1680	17		
72451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	14002	5,9,13,17,21	1680	17		
72452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	14002	5,9,13,17,21	1680	17		
72453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	14002	5,9,13,17,21	1680	17		
72454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	14002	5,9,13,17,21	1680	17		
72510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	14002	5,9,13,17,21	2100	21		
72511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	14002	5,9,13,17,21	2100	21		
72512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	14002	5,9,13,17,21	2100	21		
72513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	14002	5,9,13,17,21	2100	21		
72514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	14002	5,9,13,17,21	2100	21		
72520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	14002	5,9,13,17,21	2100	21		
72521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	14002	5,9,13,17,21	2100	21		
72522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	14002	5,9,13,17,21	2100	21		
72523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	14002	5,9,13,17,21	2100	21		
72524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	14002	5,9,13,17,21	2100	21		
72530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	14002	5,9,13,17,21	2100	21		
72531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	14002	5,9,13,17,21	2100	21		
72532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	14002	5,9,13,17,21	2100	21		
72533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	14002	5,9,13,17,21	2100	21		
72534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	14002	5,9,13,17,21	2100	21		
72540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	14002	5,9,13,17,21	2100	21		
72541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	14002	5,9,13,17,21	2100	21		
72542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	14002	5,9,13,17,21	2100	21		
72543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	14002	5,9,13,17,21	2100	21		
72544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	14002	5,9,13,17,21	2100	21		
72550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	14002	5,9,13,17,21	2100	21		
72551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	14002	5,9,13,17,21	2100	21		
72552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	14002	5,9,13,17,21	2100	21		
72553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	14002	5,9,13,17,21	2100	21		
72554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	14002	5,9,13,17,21	2100	21		
73310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	14003	5,9,13,17,21	1260	13		
73311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	14003	5,9,13,17,21	1260	13		
73312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	14003	5,9,13,17,21	1260	13		
73313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	14003	5,9,13,17,21	1260	13		
73314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	14003	5,9,13,17,21	1260	13		
73320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	14003	5,9,13,17,21	1260	13		
73321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	14003	5,9,13,17,21	1260	13		
73322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	14003	5,9,13,17,21	1260	13		
73323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	14003	5,9,13,17,21	1260	13		
73324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	14003	5,9,13,17,21	1260	13		
73330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	14003	5,9,13,17,21	1260	13		
73331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	14003	5,9,13,17,21	1260	13		
73332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	14003	5,9,13,17,21	1260	13		
73333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	14003	5,9,13,17,21	1260	13		
73334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	14003	5,9,13,17,21	1260	13		
73340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	14003	5,9,13,17,21	1260	13		
73341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	14003	5,9,13,17,21	1260	13		
73342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	14003	5,9,13,17,21	1260	13		
73343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	14003	5,9,13,17,21	1260	13		
73344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	14003	5,9,13,17,21	1260	13		
73350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	14003	5,9,13,17,21	1260	13		
73351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	14003	5,9,13,17,21	1260	13		
73352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	14003	5,9,13,17,21	1260	13		
73353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	14003	5,9,13,17,21	1260	13		
73354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	14003	5,9,13,17,21	1260	13		
73410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	14003	5,9,13,17,21	1680	17		
73411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	14003	5,9,13,17,21	1680	17		
73412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	14003	5,9,13,17,21	1680	17		
73413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	14003	5,9,13,17,21	1680	17		
73414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	14003	5,9,13,17,21	1680	17		
73420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	14003	5,9,13,17,21	1680	17		
73421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	14003	5,9,13,17,21	1680	17		
73422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	14003	5,9,13,17,21	1680	17		
73423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	14003	5,9,13,17,21	1680	17		
73424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	14003	5,9,13,17,21	1680	17		
73430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	14003	5,9,13,17,21	1680	17		
73431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	14003	5,9,13,17,21	1680	17		
73432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	14003	5,9,13,17,21	1680	17		
73433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	14003	5,9,13,17,21	1680	17		
73434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	14003	5,9,13,17,21	1680	17		
73440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	14003	5,9,13,17,21	1680	17		
73441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	14003	5,9,13,17,21	1680	17		
73442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	14003	5,9,13,17,21	1680	17		
73443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	14003	5,9,13,17,21	1680	17		
73444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	14003	5,9,13,17,21	1680	17		
73450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	14003	5,9,13,17,21	1680	17		
73451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	14003	5,9,13,17,21	1680	17		
73452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	14003	5,9,13,17,21	1680	17		
73453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	14003	5,9,13,17,21	1680	17		
73454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	14003	5,9,13,17,21	1680	17		
73510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	14003	5,9,13,17,21	2100	21		
73511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	14003	5,9,13,17,21	2100	21		
73512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	14003	5,9,13,17,21	2100	21		
73513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	14003	5,9,13,17,21	2100	21		
73514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	14003	5,9,13,17,21	2100	21		
73520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	14003	5,9,13,17,21	2100	21		
73521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	14003	5,9,13,17,21	2100	21		
73522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	14003	5,9,13,17,21	2100	21		
73523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	14003	5,9,13,17,21	2100	21		
73524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	14003	5,9,13,17,21	2100	21		
73530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	14003	5,9,13,17,21	2100	21		
73531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	14003	5,9,13,17,21	2100	21		
73532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	14003	5,9,13,17,21	2100	21		
73533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	14003	5,9,13,17,21	2100	21		
73534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	14003	5,9,13,17,21	2100	21		
73540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	14003	5,9,13,17,21	2100	21		
73541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	14003	5,9,13,17,21	2100	21		
73542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	14003	5,9,13,17,21	2100	21		
73543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	14003	5,9,13,17,21	2100	21		
73544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	14003	5,9,13,17,21	2100	21		
73550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	14003	5,9,13,17,21	2100	21		
73551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	14003	5,9,13,17,21	2100	21		
73552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	14003	5,9,13,17,21	2100	21		
73553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	14003	5,9,13,17,21	2100	21		
73554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	14003	5,9,13,17,21	2100	21		
74310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	14004	5,9,13,17,21	1260	13		
74311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	14004	5,9,13,17,21	1260	13		
74312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	14004	5,9,13,17,21	1260	13		
74313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	14004	5,9,13,17,21	1260	13		
74314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	14004	5,9,13,17,21	1260	13		
74320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	14004	5,9,13,17,21	1260	13		
74321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	14004	5,9,13,17,21	1260	13		
74322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	14004	5,9,13,17,21	1260	13		
74323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	14004	5,9,13,17,21	1260	13		
74324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	14004	5,9,13,17,21	1260	13		
74330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	14004	5,9,13,17,21	1260	13		
74331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	14004	5,9,13,17,21	1260	13		
74332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	14004	5,9,13,17,21	1260	13		
74333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	14004	5,9,13,17,21	1260	13		
74334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	14004	5,9,13,17,21	1260	13		
74340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	14004	5,9,13,17,21	1260	13		
74341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	14004	5,9,13,17,21	1260	13		
74342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	14004	5,9,13,17,21	1260	13		
74343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	14004	5,9,13,17,21	1260	13		
74344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	14004	5,9,13,17,21	1260	13		
74350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	14004	5,9,13,17,21	1260	13		
74351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	14004	5,9,13,17,21	1260	13		
74352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	14004	5,9,13,17,21	1260	13		
74353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	14004	5,9,13,17,21	1260	13		
74354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	14004	5,9,13,17,21	1260	13		
